,State,Year,District,RegisteredUser
649,assam,2022,dhubri,154896
650,assam,2022,kamrup metropolitan,897245
651,assam,2022,nagaon,314901
652,assam,2022,barpeta,280479
653,assam,2022,cachar,269556
654,assam,2022,sonitpur,246327
655,assam,2022,dibrugarh,244755
656,assam,2022,kamrup,231849
657,assam,2022,tinsukia,209247
658,assam,2022,jorhat,179437
659,assam,2022,dhubri,162126
660,bihar,2018,patna,425009
661,bihar,2018,muzaffarpur,125298
662,bihar,2018,gaya,91015
663,bihar,2018,purbi champaran,87561
664,bihar,2018,samastipur,76068
665,bihar,2018,bhagalpur,76063
666,bihar,2018,nalanda,75201
667,bihar,2018,darbhanga,74414
668,bihar,2018,vaishali,67921
669,bihar,2018,pashchim champaran,67656
670,bihar,2018,patna,568657
671,bihar,2018,muzaffarpur,172315
672,bihar,2018,gaya,126422
673,bihar,2018,purbi champaran,125890
674,bihar,2018,samastipur,107143
675,bihar,2018,bhagalpur,106461
676,bihar,2018,darbhanga,105558
677,bihar,2018,nalanda,104076
678,bihar,2018,pashchim champaran,97301
679,bihar,2018,vaishali,96694
680,bihar,2018,patna,684421
681,bihar,2018,muzaffarpur,211519
682,bihar,2018,purbi champaran,162122
683,bihar,2018,gaya,160375
684,bihar,2018,samastipur,134680
685,bihar,2018,darbhanga,132803
686,bihar,2018,bhagalpur,131270
687,bihar,2018,nalanda,128472
688,bihar,2018,pashchim champaran,124955
689,bihar,2018,saran,123407
690,bihar,2018,patna,826399
691,bihar,2018,muzaffarpur,260789
692,bihar,2018,purbi champaran,206934
693,bihar,2018,gaya,203926
694,bihar,2018,samastipur,169774
695,bihar,2018,darbhanga,167302
696,bihar,2018,bhagalpur,164162
697,bihar,2018,saran,161486
698,bihar,2018,pashchim champaran,161063
699,bihar,2018,nalanda,160167
700,bihar,2019,patna,964432
701,bihar,2019,muzaffarpur,309416
702,bihar,2019,purbi champaran,252394
703,bihar,2019,gaya,245773
704,bihar,2019,samastipur,204544
705,bihar,2019,darbhanga,202521
706,bihar,2019,saran,197928
707,bihar,2019,pashchim champaran,197074
708,bihar,2019,bhagalpur,195057
709,bihar,2019,madhubani,195036
710,bihar,2019,patna,1076012
711,bihar,2019,muzaffarpur,353459
712,bihar,2019,purbi champaran,292711
713,bihar,2019,gaya,281107
714,bihar,2019,samastipur,234046
715,bihar,2019,darbhanga,232722
716,bihar,2019,saran,230068
717,bihar,2019,pashchim champaran,227901
718,bihar,2019,madhubani,226202
719,bihar,2019,bhagalpur,223725
720,bihar,2019,patna,1180262
721,bihar,2019,muzaffarpur,396343
722,bihar,2019,purbi champaran,330361
723,bihar,2019,gaya,315649
724,bihar,2019,samastipur,262875
725,bihar,2019,darbhanga,262421
726,bihar,2019,saran,260966
727,bihar,2019,pashchim champaran,256491
728,bihar,2019,madhubani,255761
729,bihar,2019,bhagalpur,249214
730,bihar,2019,patna,1289426
731,bihar,2019,muzaffarpur,445815
732,bihar,2019,purbi champaran,378861
733,bihar,2019,gaya,356225
734,bihar,2019,samastipur,297942
735,bihar,2019,saran,297022
736,bihar,2019,darbhanga,296008
737,bihar,2019,pashchim champaran,293867
738,bihar,2019,madhubani,291613
739,bihar,2019,bhagalpur,279580
740,bihar,2020,patna,1397342
741,bihar,2020,muzaffarpur,498548
742,bihar,2020,purbi champaran,431458
743,bihar,2020,gaya,398678
744,bihar,2020,saran,335039
745,bihar,2020,samastipur,334935
746,bihar,2020,pashchim champaran,334931
747,bihar,2020,darbhanga,332707
748,bihar,2020,madhubani,328630
749,bihar,2020,vaishali,312949
750,bihar,2020,patna,1506233
751,bihar,2020,muzaffarpur,558435
752,bihar,2020,purbi champaran,505364
753,bihar,2020,gaya,447895
754,bihar,2020,pashchim champaran,390547
755,bihar,2020,samastipur,381913
756,bihar,2020,saran,381281
757,bihar,2020,darbhanga,379555
758,bihar,2020,madhubani,379217
759,bihar,2020,bhagalpur,352316
760,bihar,2020,patna,1625305
761,bihar,2020,muzaffarpur,617383
762,bihar,2020,purbi champaran,570592
763,bihar,2020,gaya,493207
764,bihar,2020,pashchim champaran,435319
765,bihar,2020,madhubani,425154
766,bihar,2020,saran,424821
767,bihar,2020,samastipur,424696
768,bihar,2020,darbhanga,424611
769,bihar,2020,vaishali,391002
770,bihar,2020,patna,1752007
771,bihar,2020,muzaffarpur,673397
772,bihar,2020,purbi champaran,627214
773,bihar,2020,gaya,538319
774,bihar,2020,pashchim champaran,476717
775,bihar,2020,saran,467918
776,bihar,2020,madhubani,467849
777,bihar,2020,darbhanga,467317
778,bihar,2020,samastipur,466536
779,bihar,2020,bhagalpur,428157
780,bihar,2021,patna,1881439
781,bihar,2021,muzaffarpur,728384
782,bihar,2021,purbi champaran,681660
783,bihar,2021,gaya,581376
784,bihar,2021,pashchim champaran,517219
785,bihar,2021,saran,507177
786,bihar,2021,darbhanga,506381
787,bihar,2021,madhubani,506293
788,bihar,2021,samastipur,505806
789,bihar,2021,vaishali,463655
790,bihar,2021,patna,2010353
791,bihar,2021,muzaffarpur,781251
792,bihar,2021,purbi champaran,733817
793,bihar,2021,gaya,624010
794,bihar,2021,pashchim champaran,556408
795,bihar,2021,saran,544975
796,bihar,2021,samastipur,543782
797,bihar,2021,darbhanga,543496
798,bihar,2021,madhubani,543493
799,bihar,2021,vaishali,497933
800,bihar,2021,patna,2156402
801,bihar,2021,muzaffarpur,842701
802,bihar,2021,purbi champaran,794120
803,bihar,2021,gaya,673356
804,bihar,2021,pashchim champaran,602251
805,bihar,2021,saran,588276
806,bihar,2021,madhubani,587337
807,bihar,2021,samastipur,586990
808,bihar,2021,darbhanga,586251
809,bihar,2021,vaishali,536933
810,bihar,2021,patna,2303852
811,bihar,2021,muzaffarpur,903775
812,bihar,2021,purbi champaran,853893
813,bihar,2021,gaya,721905
814,bihar,2021,pashchim champaran,647450
815,bihar,2021,saran,631469
816,bihar,2021,samastipur,630218
817,bihar,2021,madhubani,629986
818,bihar,2021,darbhanga,628529
819,bihar,2021,vaishali,576156
820,bihar,2022,patna,2443356
821,bihar,2022,muzaffarpur,962924
822,bihar,2022,purbi champaran,912427
823,bihar,2022,gaya,769265
824,bihar,2022,pashchim champaran,692182
825,bihar,2022,saran,673849
826,bihar,2022,samastipur,672508
827,bihar,2022,madhubani,672303
828,bihar,2022,darbhanga,669850
829,bihar,2022,vaishali,614159
830,bihar,2022,patna,2577123
831,bihar,2022,muzaffarpur,1018560
832,bihar,2022,purbi champaran,967838
833,bihar,2022,gaya,814180
834,bihar,2022,pashchim champaran,734476
835,bihar,2022,saran,714109
836,bihar,2022,samastipur,712626
837,bihar,2022,madhubani,711897
838,bihar,2022,darbhanga,708828
839,bihar,2022,vaishali,650319
840,bihar,2022,patna,2716533
841,bihar,2022,muzaffarpur,1077200
842,bihar,2022,purbi champaran,1025772
843,bihar,2022,gaya,859903
844,bihar,2022,pashchim champaran,777977
845,bihar,2022,saran,756293
846,bihar,2022,samastipur,754322
847,bihar,2022,madhubani,753153
848,bihar,2022,darbhanga,749430
849,bihar,2022,vaishali,688248
850,bihar,2022,patna,2854738
851,bihar,2022,muzaffarpur,1132096
852,bihar,2022,purbi champaran,1079466
853,bihar,2022,gaya,902593
854,bihar,2022,pashchim champaran,817644
855,bihar,2022,saran,795553
856,bihar,2022,samastipur,793296
857,bihar,2022,madhubani,790218
858,bihar,2022,darbhanga,787306
859,bihar,2022,vaishali,723338
860,chandigarh,2018,chandigarh,86268
861,chandigarh,2018,chandigarh,115219
862,chandigarh,2018,chandigarh,143893
863,chandigarh,2018,chandigarh,177747
864,chandigarh,2019,chandigarh,209175
865,chandigarh,2019,chandigarh,240439
866,chandigarh,2019,chandigarh,267337
867,chandigarh,2019,chandigarh,289590
868,chandigarh,2020,chandigarh,312887
869,chandigarh,2020,chandigarh,336351
870,chandigarh,2020,chandigarh,362588
871,chandigarh,2020,chandigarh,391402
872,chandigarh,2021,chandigarh,419998
873,chandigarh,2021,chandigarh,448572
874,chandigarh,2021,chandigarh,480463
875,chandigarh,2021,chandigarh,512092
876,chandigarh,2022,chandigarh,541549
877,chandigarh,2022,chandigarh,569582
878,chandigarh,2022,chandigarh,598698
879,chandigarh,2022,chandigarh,627563
880,chhattisgarh,2018,raipur,135308
881,chhattisgarh,2018,durg,91516
882,chhattisgarh,2018,bilaspur,68704
883,chhattisgarh,2018,raigarh,51628
884,chhattisgarh,2018,janjgir champa,42297
885,chhattisgarh,2018,korba,39075
886,chhattisgarh,2018,rajnandgaon,26295
887,chhattisgarh,2018,surguja,22001
888,chhattisgarh,2018,baloda bazar,21747
889,chhattisgarh,2018,mahasamund,19608
890,chhattisgarh,2018,raipur,185747
891,chhattisgarh,2018,durg,124515
892,chhattisgarh,2018,bilaspur,94888
893,chhattisgarh,2018,raigarh,70970
894,chhattisgarh,2018,janjgir champa,60185
895,chhattisgarh,2018,korba,54105
896,chhattisgarh,2018,rajnandgaon,38120
897,chhattisgarh,2018,baloda bazar,32314
898,chhattisgarh,2018,surguja,30374
899,chhattisgarh,2018,mahasamund,28208
900,chhattisgarh,2018,raipur,231146
901,chhattisgarh,2018,durg,150753
902,chhattisgarh,2018,bilaspur,119415
903,chhattisgarh,2018,raigarh,89911
904,chhattisgarh,2018,janjgir champa,77834
905,chhattisgarh,2018,korba,68746
906,chhattisgarh,2018,rajnandgaon,50271
907,chhattisgarh,2018,baloda bazar,43335
908,chhattisgarh,2018,surguja,40025
909,chhattisgarh,2018,mahasamund,36628
910,chhattisgarh,2018,raipur,289198
911,chhattisgarh,2018,durg,185746
912,chhattisgarh,2018,bilaspur,153972
913,chhattisgarh,2018,raigarh,116785
914,chhattisgarh,2018,janjgir champa,107156
915,chhattisgarh,2018,korba,88680
916,chhattisgarh,2018,rajnandgaon,64828
917,chhattisgarh,2018,baloda bazar,60270
918,chhattisgarh,2018,surguja,51776
919,chhattisgarh,2018,mahasamund,47626
920,chhattisgarh,2019,raipur,351495
921,chhattisgarh,2019,durg,224058
922,chhattisgarh,2019,bilaspur,184636
923,chhattisgarh,2019,raigarh,139059
924,chhattisgarh,2019,janjgir champa,130114
925,chhattisgarh,2019,korba,105570
926,chhattisgarh,2019,rajnandgaon,78320
927,chhattisgarh,2019,baloda bazar,73454
928,chhattisgarh,2019,surguja,62300
929,chhattisgarh,2019,mahasamund,56953
930,chhattisgarh,2019,raipur,405792
931,chhattisgarh,2019,durg,257557
932,chhattisgarh,2019,bilaspur,209039
933,chhattisgarh,2019,raigarh,156178
934,chhattisgarh,2019,janjgir champa,147327
935,chhattisgarh,2019,korba,119540
936,chhattisgarh,2019,rajnandgaon,91198
937,chhattisgarh,2019,baloda bazar,84458
938,chhattisgarh,2019,surguja,71076
939,chhattisgarh,2019,mahasamund,65492
940,chhattisgarh,2019,raipur,455785
941,chhattisgarh,2019,durg,289803
942,chhattisgarh,2019,bilaspur,230364
943,chhattisgarh,2019,raigarh,170447
944,chhattisgarh,2019,janjgir champa,161232
945,chhattisgarh,2019,korba,131850
946,chhattisgarh,2019,rajnandgaon,101617
947,chhattisgarh,2019,baloda bazar,93416
948,chhattisgarh,2019,surguja,79170
949,chhattisgarh,2019,mahasamund,72039
950,chhattisgarh,2019,raipur,506122
951,chhattisgarh,2019,durg,321390
952,chhattisgarh,2019,bilaspur,257350
953,chhattisgarh,2019,raigarh,189764
954,chhattisgarh,2019,janjgir champa,180195
955,chhattisgarh,2019,korba,147812
956,chhattisgarh,2019,rajnandgaon,113965
957,chhattisgarh,2019,baloda bazar,104742
958,chhattisgarh,2019,surguja,89297
959,chhattisgarh,2019,mahasamund,80893
960,chhattisgarh,2020,raipur,559412
961,chhattisgarh,2020,durg,353311
962,chhattisgarh,2020,bilaspur,284320
963,chhattisgarh,2020,raigarh,208338
964,chhattisgarh,2020,janjgir champa,199431
965,chhattisgarh,2020,korba,163500
966,chhattisgarh,2020,rajnandgaon,126699
967,chhattisgarh,2020,baloda bazar,115907
968,chhattisgarh,2020,surguja,98711
969,chhattisgarh,2020,mahasamund,89942
970,chhattisgarh,2020,raipur,616931
971,chhattisgarh,2020,durg,387874
972,chhattisgarh,2020,bilaspur,316669
973,chhattisgarh,2020,raigarh,233080
974,chhattisgarh,2020,janjgir champa,227716
975,chhattisgarh,2020,korba,184399
976,chhattisgarh,2020,rajnandgaon,146098
977,chhattisgarh,2020,baloda bazar,134301
978,chhattisgarh,2020,surguja,110765
979,chhattisgarh,2020,mahasamund,103117
980,chhattisgarh,2020,raipur,679027
981,chhattisgarh,2020,durg,426052
982,chhattisgarh,2020,bilaspur,349586
983,chhattisgarh,2020,raigarh,259581
984,chhattisgarh,2020,janjgir champa,254275
985,chhattisgarh,2020,korba,204448
986,chhattisgarh,2020,rajnandgaon,166416
987,chhattisgarh,2020,baloda bazar,150975
988,chhattisgarh,2020,surguja,124081
989,chhattisgarh,2020,mahasamund,116370
990,chhattisgarh,2020,raipur,743167
991,chhattisgarh,2020,durg,464870
992,chhattisgarh,2020,bilaspur,384115
993,chhattisgarh,2020,raigarh,285081
994,chhattisgarh,2020,janjgir champa,280474
995,chhattisgarh,2020,korba,225683
996,chhattisgarh,2020,rajnandgaon,185815
997,chhattisgarh,2020,baloda bazar,166144
998,chhattisgarh,2020,surguja,137221
999,chhattisgarh,2020,mahasamund,129536
1000,chhattisgarh,2021,raipur,800224
1001,chhattisgarh,2021,durg,498453
1002,chhattisgarh,2021,bilaspur,413692
1003,chhattisgarh,2021,raigarh,306712
1004,chhattisgarh,2021,janjgir champa,301931
1005,chhattisgarh,2021,korba,243030
1006,chhattisgarh,2021,rajnandgaon,200572
1007,chhattisgarh,2021,baloda bazar,178486
1008,chhattisgarh,2021,surguja,147969
1009,chhattisgarh,2021,mahasamund,139572
1010,chhattisgarh,2021,raipur,855848
1011,chhattisgarh,2021,durg,531550
1012,chhattisgarh,2021,bilaspur,442330
1013,chhattisgarh,2021,raigarh,328664
1014,chhattisgarh,2021,janjgir champa,322297
1015,chhattisgarh,2021,korba,260168
1016,chhattisgarh,2021,rajnandgaon,215143
1017,chhattisgarh,2021,baloda bazar,191114
1018,chhattisgarh,2021,surguja,158949
1019,chhattisgarh,2021,mahasamund,149983
1020,chhattisgarh,2021,raipur,917950
1021,chhattisgarh,2021,durg,568361
1022,chhattisgarh,2021,bilaspur,474660
1023,chhattisgarh,2021,raigarh,354087
1024,chhattisgarh,2021,janjgir champa,346366
1025,chhattisgarh,2021,korba,279897
1026,chhattisgarh,2021,rajnandgaon,232140
1027,chhattisgarh,2021,baloda bazar,205941
1028,chhattisgarh,2021,surguja,171276
1029,chhattisgarh,2021,mahasamund,161893
1030,chhattisgarh,2021,raipur,979741
1031,chhattisgarh,2021,durg,604621
1032,chhattisgarh,2021,bilaspur,506449
1033,chhattisgarh,2021,raigarh,378507
1034,chhattisgarh,2021,janjgir champa,368980
1035,chhattisgarh,2021,korba,299191
1036,chhattisgarh,2021,rajnandgaon,248230
1037,chhattisgarh,2021,baloda bazar,220188
1038,chhattisgarh,2021,surguja,183559
1039,chhattisgarh,2021,mahasamund,173519
1040,chhattisgarh,2022,raipur,1038105
1041,chhattisgarh,2022,durg,639688
1042,chhattisgarh,2022,bilaspur,537617
1043,chhattisgarh,2022,raigarh,403164
1044,chhattisgarh,2022,janjgir champa,392285
1045,chhattisgarh,2022,korba,317604
1046,chhattisgarh,2022,rajnandgaon,264326
1047,chhattisgarh,2022,baloda bazar,234464
1048,chhattisgarh,2022,surguja,195440
1049,chhattisgarh,2022,mahasamund,185227
1050,chhattisgarh,2022,raipur,1093318
1051,chhattisgarh,2022,durg,672947
1052,chhattisgarh,2022,bilaspur,566475
1053,chhattisgarh,2022,raigarh,425526
1054,chhattisgarh,2022,janjgir champa,414133
1055,chhattisgarh,2022,korba,334672
1056,chhattisgarh,2022,rajnandgaon,278724
1057,chhattisgarh,2022,baloda bazar,247634
1058,chhattisgarh,2022,surguja,206354
1059,chhattisgarh,2022,mahasamund,195406
1060,chhattisgarh,2022,raipur,1150501
1061,chhattisgarh,2022,durg,707241
1062,chhattisgarh,2022,bilaspur,596003
1063,chhattisgarh,2022,raigarh,448366
1064,chhattisgarh,2022,janjgir champa,436349
1065,chhattisgarh,2022,korba,352198
1066,chhattisgarh,2022,rajnandgaon,292804
1067,chhattisgarh,2022,baloda bazar,260632
1068,chhattisgarh,2022,surguja,217313
1069,chhattisgarh,2022,mahasamund,205270
1070,chhattisgarh,2022,raipur,1205632
1071,chhattisgarh,2022,durg,740173
1072,chhattisgarh,2022,bilaspur,622644
1073,chhattisgarh,2022,raigarh,468010
1074,chhattisgarh,2022,janjgir champa,455430
1075,chhattisgarh,2022,korba,368179
1076,chhattisgarh,2022,rajnandgaon,304353
1077,chhattisgarh,2022,baloda bazar,271259
1078,chhattisgarh,2022,surguja,226706
1079,chhattisgarh,2022,mahasamund,213189
1080,dadra-&-nagar-haveli-&-daman-&-diu,2018,dadra and nagar haveli,32028
1081,dadra-&-nagar-haveli-&-daman-&-diu,2018,daman,18677
1082,dadra-&-nagar-haveli-&-daman-&-diu,2018,diu,2553
1083,dadra-&-nagar-haveli-&-daman-&-diu,2018,dadra and nagar haveli,43085
1084,dadra-&-nagar-haveli-&-daman-&-diu,2018,daman,25144
1085,dadra-&-nagar-haveli-&-daman-&-diu,2018,diu,3229
1086,dadra-&-nagar-haveli-&-daman-&-diu,2018,dadra and nagar haveli,55626
1087,dadra-&-nagar-haveli-&-daman-&-diu,2018,daman,32651
1088,dadra-&-nagar-haveli-&-daman-&-diu,2018,diu,3830
1089,dadra-&-nagar-haveli-&-daman-&-diu,2018,dadra and nagar haveli,69833
1090,dadra-&-nagar-haveli-&-daman-&-diu,2018,daman,42069
1091,dadra-&-nagar-haveli-&-daman-&-diu,2018,diu,4609
1092,dadra-&-nagar-haveli-&-daman-&-diu,2019,dadra and nagar haveli,83987
1093,dadra-&-nagar-haveli-&-daman-&-diu,2019,daman,51093
1094,dadra-&-nagar-haveli-&-daman-&-diu,2019,diu,5452
1095,dadra-&-nagar-haveli-&-daman-&-diu,2019,dadra and nagar haveli,94382
1096,dadra-&-nagar-haveli-&-daman-&-diu,2019,daman,58005
1097,dadra-&-nagar-haveli-&-daman-&-diu,2019,diu,6193
1098,dadra-&-nagar-haveli-&-daman-&-diu,2019,dadra and nagar haveli,105329
1099,dadra-&-nagar-haveli-&-daman-&-diu,2019,daman,64854
1100,dadra-&-nagar-haveli-&-daman-&-diu,2019,diu,6746
1101,dadra-&-nagar-haveli-&-daman-&-diu,2019,dadra and nagar haveli,117805
1102,dadra-&-nagar-haveli-&-daman-&-diu,2019,daman,72470
1103,dadra-&-nagar-haveli-&-daman-&-diu,2019,diu,7323
1104,dadra-&-nagar-haveli-&-daman-&-diu,2020,dadra and nagar haveli,130255
1105,dadra-&-nagar-haveli-&-daman-&-diu,2020,daman,80329
1106,dadra-&-nagar-haveli-&-daman-&-diu,2020,diu,7912
1107,dadra-&-nagar-haveli-&-daman-&-diu,2020,dadra and nagar haveli,146003
1108,dadra-&-nagar-haveli-&-daman-&-diu,2020,daman,90016
1109,dadra-&-nagar-haveli-&-daman-&-diu,2020,diu,8795
1110,dadra-&-nagar-haveli-&-daman-&-diu,2020,dadra and nagar haveli,160183
1111,dadra-&-nagar-haveli-&-daman-&-diu,2020,daman,98108
1112,dadra-&-nagar-haveli-&-daman-&-diu,2020,diu,9655
1113,dadra-&-nagar-haveli-&-daman-&-diu,2020,dadra and nagar haveli,177432
1114,dadra-&-nagar-haveli-&-daman-&-diu,2020,daman,108511
1115,dadra-&-nagar-haveli-&-daman-&-diu,2020,diu,10550
1116,dadra-&-nagar-haveli-&-daman-&-diu,2021,dadra and nagar haveli,192262
1117,dadra-&-nagar-haveli-&-daman-&-diu,2021,daman,117728
1118,dadra-&-nagar-haveli-&-daman-&-diu,2021,diu,11406
1119,dadra-&-nagar-haveli-&-daman-&-diu,2021,dadra and nagar haveli,206516
1120,dadra-&-nagar-haveli-&-daman-&-diu,2021,daman,126258
1121,dadra-&-nagar-haveli-&-daman-&-diu,2021,diu,12220
1122,dadra-&-nagar-haveli-&-daman-&-diu,2021,dadra and nagar haveli,222731
1123,dadra-&-nagar-haveli-&-daman-&-diu,2021,daman,135976
1124,dadra-&-nagar-haveli-&-daman-&-diu,2021,diu,13167
1125,dadra-&-nagar-haveli-&-daman-&-diu,2021,dadra and nagar haveli,239110
1126,dadra-&-nagar-haveli-&-daman-&-diu,2021,daman,145806
1127,dadra-&-nagar-haveli-&-daman-&-diu,2021,diu,14047
1128,dadra-&-nagar-haveli-&-daman-&-diu,2022,dadra and nagar haveli,254577
1129,dadra-&-nagar-haveli-&-daman-&-diu,2022,daman,155029
1130,dadra-&-nagar-haveli-&-daman-&-diu,2022,diu,14964
1131,dadra-&-nagar-haveli-&-daman-&-diu,2022,dadra and nagar haveli,269344
1132,dadra-&-nagar-haveli-&-daman-&-diu,2022,daman,163861
1133,dadra-&-nagar-haveli-&-daman-&-diu,2022,diu,15811
1134,dadra-&-nagar-haveli-&-daman-&-diu,2022,dadra and nagar haveli,284923
1135,dadra-&-nagar-haveli-&-daman-&-diu,2022,daman,173219
